Model,Configuration,lumber,plywood: 2654,MDF,Veneer,nails,,staple,glue,fabric,thread,foam,foam glue: 2501,fiber padding (100g): 2509,fiber padding (200g): 2697,fiber ball: 2584,duck down,goose down,legs,base,Webbing:4874,packing,carpenter,seamstress,foam labor,Upholster labor,Packing labor,Labor Total,Manufacture total,Overhead,50% profit ,30% profit,Retail
B-24,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-24,Single Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-25,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-25,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-25,Single Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-27,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-27,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-27,Single Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-28,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-28,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-28,Single Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-29,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-29,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-29,Single Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-31,King Size [Chrome Frame],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-31,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-31,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-31,Single Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-33,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
B-33,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1201,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1201,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1202,Eastern King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1202,King Size  [Leather],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1202,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1202,Queen Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1202,Single Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1203,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1204,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1205,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1206,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
BDW-1207,King Size [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-102,Accent Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-102,Easy Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-102,Lumbar Pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-102,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-103,Easy Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-20,Ottoman [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-21,Flower  Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-21,Oval  Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-21,Round Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-21,Square Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-23,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-23,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-27,Chaise Loung,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-28,Chaise Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-30,Ottoman   [ Wool 100% ],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-30,Ottoman [Fabric],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-32,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-33,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-33,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-34,Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-46,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-79,Large Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-79,Medium Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-79,Small Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
C-9,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1041,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1043,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1044,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1044,Coffee Table[80cm x 120cm],,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1046,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1048,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1049,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
CT-1050,Coffee Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
Custom,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DC-1,Chair Dinning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-1267WT,Chair Dinning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-1267WT,Dinning Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-1268UB,Chair Dinning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-164UB,Chair Dinning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-165WB,Chair Dinning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-166UB,Chair Dinning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-268UB,Chair Dinning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-308BF,Cabinet,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-310WB,Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DD-310WB,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DO-275ST,Cocktail Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DO-276SQ,Cocktail Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DO-278SQ,Cocktail Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DO-286,Game Table,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DO-290ES,Square SideTable\r,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DO-291ER,Round SideTable\r,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DO-294ER,Side Table\r,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1201,Chair,650,qty:1,,,10,,30,20,qty:5,10,700,qty:1.2,75,40,350,,,100,,200,100,150,200,100,100,40,590.00,2875.00,862.500,7475.00,5606.2500,
DW-1201,Left One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,100,,250,125,200,250,150,150,40,790,3768,1130.4,9796.8,7347.60,
DW-1201,Left One-Arm Loveseat,850,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,100,,250,125,200,250,150,150,40,790,4018,1205.4,10446.8,7835.10,
DW-1201,Loveseat,900,qty:2,,,12,,60,30,qty:7,14,950,qty:2.4,125,80,700,,,100,,250,125,200,250,150,150,40,790,4136,1240.8,10753.6,8065.20,
DW-1201,Ottoman,400,qty:1,,,8,,20,15,qty:2,8,450,qty:1.2,0,40,qty:0,,,100,,200,100,150,200,100,100,40,590,"1,931",579,"5,021","3,765",
DW-1201,Right One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,100,,250,125,200,250,150,150,40,790,3768,1130.4,9796.8,7347.60,
DW-1201,Right One-Arm Loveseat,850,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,100,,250,125,200,250,150,150,40,790,4018,1205.4,10446.8,7835.10,
DW-1201,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,125,120,700,,,100,,250,150,200,250,150,200,40,840,4876,1462.8,12677.6,9508.2,
DW-1202,Right One-Arm Chaise,800,qty:1,600,200,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,100,,250,125,200,250,150,150,40,790,"4,568","1,370","11,877","8,908",
DW-1202,Left One-Arm Chaise,800,qty:1,600,200,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,100,,250,125,200,250,150,150,40,790,"4,568","1,370","11,877","8,908",
DW-1202,Loveseat,900,qty:2,600,200,12,,60,30,qty:7,14,950,qty:2.4,125,80,700,,,100,,250,125,200,250,150,150,40,790,"4,936","1,481","12,834","9,625",
DW-1202,Left One-Arm Sofa with Bookshelf,800,qty:2,600,200,12,,50,25,qty:6,11,1150,qty:2.4,75,80,500,,,100,,250,125,250,250,150,150,40,840,"4,818","1,445","12,527","9,395",
DW-1202,Right One-Arm Sofa with Bookshelf,800,qty:2,600,200,12,,50,25,qty:6,11,1150,qty:2.4,75,80,500,,,100,,250,125,250,250,150,150,40,840,"4,818","1,445","12,527","9,395",
DW-1202,Sofa,1200,qty:2,600,200,15,,75,35,qty:10,16,1250,qty:2.4,125,120,qty:8.1,,,100,,250,150,200,250,150,200,40,840,"4,976","1,493","12,938","9,703",
DW-1203,Accent Pillow,,,,,,,,,qty:10,2,,qty:0,,,95,,,,,,25,,75,,50,40,165,287,86,746,560,
DW-1203,Right One-Arm Loveseat,700,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,068","1,220","10,577","7,933",
DW-1203,Left One-Arm Loveseat,700,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,068","1,220","10,577","7,933",
DW-1203,Right One-Arm Chaise with Bumper,,,,,,,,,,,,qty:2.4,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1203,Right One-Arm Sofa with Left Return,1000,qty:2,,,15,,75,35,qty:8,16,1050,qty:2.4,125,120,700,,,300,,250,150,200,250,150,200,40,840,"4,676","1,403","12,158","9,118",
DW-1203,Left One-Arm Sofa with Right Return,1000,qty:2,,,15,,75,35,qty:8,16,1050,qty:2.4,125,120,700,,,300,,250,150,200,250,150,200,40,840,"4,676","1,403","12,158","9,118",
DW-1204,Arm Chair,650,qty:1,,,10,,30,20,qty:5,10,700,qty:1.2,75,40,350,,,400,,200,100,150,200,100,100,40,590,"3,175",953,"8,255","6,191",
DW-1204,Loveseat,900,qty:2,,,12,,60,30,qty:7,14,950,qty:2.4,125,80,700,,,400,,250,125,200,250,150,150,40,790,"4,436","1,331","11,534","8,650",
DW-1204,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,125,120,700,,,400,,250,150,200,250,150,200,40,840,"5,176","1,553","13,458","10,093",
DW-1205,Armless Loveseat with Right Bumper,1000,qty:2,,,12,,60,30,qty:6,14,1025,qty:2.4,125,100,700,,,100,,250,125,200,250,150,150,40,790,"4,331","1,299","11,261","8,445",
DW-1205,Armless Loveseat with Left Bumper,1000,qty:2,,,12,,60,30,qty:6,14,1025,qty:2.4,125,100,700,,,100,,250,125,200,250,150,150,40,790,"4,331","1,299","11,261","8,445",
DW-1205,Left One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,100,,250,125,200,250,150,150,40,790,"3,768","1,130","9,797","7,348",
DW-1205,Right One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,100,,250,125,200,250,150,150,40,790,"3,768","1,130","9,797","7,348",
DW-1205,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,125,120,700,,,100,,250,150,200,250,150,200,40,840,"4,876","1,463","12,678","9,508",
DW-1206,Arm Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1206,Left One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,300,,250,125,200,250,150,150,40,790,"3,968","1,190","10,317","7,738",
DW-1206,Left One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,218","1,265","10,967","8,225",
DW-1206,Ottoman,400,qty:1,,,8,,20,15,qty:2,8,450,qty:2.4,50,40,0,,,300,,200,100,150,200,100,100,40,590,"2,181",654,"5,671","4,253",
DW-1206,Right One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,300,,250,125,200,250,150,150,40,790,"3,968","1,190","10,317","7,738",
DW-1206,Right One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,218","1,265","10,967","8,225",
DW-1206,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,125,120,700,,,300,,250,150,200,250,150,150,40,790,"5,026","1,508","13,068","9,801",
DW-1207,Left One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,350,,250,125,200,250,150,150,40,790,"4,018","1,205","10,447","7,835",
DW-1207,Left One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,350,,250,125,200,250,150,150,40,790,"4,268","1,280","11,097","8,323",
DW-1207,Right One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,350,,250,125,200,250,150,150,40,790,"4,018","1,205","10,447","7,835",
DW-1207,Right One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,350,,250,125,200,250,150,150,40,790,"4,268","1,280","11,097","8,323",
DW-1208,Left One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,300,,250,125,200,250,150,150,40,790,"3,968","1,190","10,317","7,738",
DW-1208,Left One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,218","1,265","10,967","8,225",
DW-1208,Right One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,300,,250,125,200,250,150,150,40,790,"3,968","1,190","10,317","7,738",
DW-1208,Right One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,218","1,265","10,967","8,225",
DW-1209,Left One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,350,,250,125,200,250,150,150,40,790,"4,018","1,205","10,447","7,835",
DW-1209,Left One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,350,,250,125,200,250,150,150,40,790,"4,268","1,280","11,097","8,323",
DW-1209,Right One-Arm Chaise,800,qty:1,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,500,,,350,,250,125,200,250,150,150,40,790,"4,018","1,205","10,447","7,835",
DW-1209,Right One-Arm Loveseat,850,qty:2,,,12,,50,25,qty:6,11,950,qty:2.4,75,80,700,,,350,,250,125,200,250,150,150,40,790,"4,268","1,280","11,097","8,323",
DW-1210,Loveseat,900,qty:2,,,12,,60,30,qty:7,14,950,qty:2.4,125,80,700,,,350,,250,125,200,250,150,150,40,790,"4,386","1,316","11,404","8,553",
DW-1210,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,125,120,700,,,350,,250,150,200,250,150,200,40,840,"5,126","1,538","13,328","9,996",
DW-1211,Armless Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1211,Armless Chair with Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1211,Armless Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1211,Ottoman,,,,,,,,,,,,,,,qty:0,,,,,,,,,,,,0,0,0,0,0,
DW-1212,Ottoman,,,,,,,,,,,,,,,qty:0,,,,,,,,,,,,0,0,0,0,0,
DW-1212,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,125,120,700,,,300,,250,150,200,250,150,200,40,840,"5,076","1,523","13,198","9,898",
DW-1213,Loveseat,900,qty:2,,,12,,60,30,qty:7,14,950,qty:2.4,125,80,700,,,300,,250,125,200,250,150,150,40,790,"4,336","1,301","11,274","8,455",
DW-1213,Sofa,1200,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,125,120,700,,,100,,250,150,200,250,150,200,40,840,"4,876","1,463","12,678","9,508",
DW-1216,Chair,650,qty:1,,,10,,30,20,qty:5,10,850,qty:1.2,75,40,350,,,100,,200,100,150,200,100,100,40,590,"3,025",908,"7,865","5,899",
DW-1216,Loveseat,900,qty:2,,,12,,60,30,qty:7,14,1100,qty:2.4,125,80,700,,,100,,250,125,200,250,150,150,40,790,"4,286","1,286","11,144","8,358",
DW-1217,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1219,Chaise Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1220 (DA-101),Armless Chaise with Right Bookshelf,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1220 (DA-101),Left Corner with Armless Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1220 (DA-101),Left One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1220 (DA-101),Right Corner with Armless Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1220 (DA-101),Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1220 (DA-101),Right One-Arm Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1221 (DA-103),Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
DW-1221 (DA-103),Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-03,Armless Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-03,Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-03,Ottoman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-09,Chair,800,qty:1,,,10,,30,20,qty:6,10,800,qty:1.2,75,40,350,,,450,,200,100,150,200,100,100,40,590,"3,475","1,043","9,035","6,776",
FC-09,Loveseat,1200,qty:2,,,12,,60,30,qty:8,14,1100,qty:2.4,100,100,700,,,450,,250,150,200,250,150,200,40,840,"5,006","1,502","13,016","9,762",
FC-09,Sofa,1500,qty:2,,,15,,75,35,qty:11,16,1350,qty:2.4,100,100,700,,,450,,250,150,200,250,150,200,40,840,"5,581","1,674","14,511","10,883",
FC-09,Right One-Arm Loveseat,1100,qty:2,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,700,,,450,,250,125,200,250,150,150,40,790,"4,718","1,415","12,267","9,200",
FC-09,Left One-Arm Loveseat,1100,qty:2,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,700,,,450,,250,125,200,250,150,150,40,790,"4,718","1,415","12,267","9,200",
FC-09,Right One-Arm Chaise,1050,qty:1,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,500,,,450,,250,125,200,250,150,150,40,790,"4,468","1,340","11,617","8,713",
FC-09,Left One-Arm Chaise,1050,qty:1,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,500,,,450,,250,125,200,250,150,150,40,790,"4,468","1,340","11,617","8,713",
FC-09,Right One-Arm Sofa,1150,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,100,100,700,,,450,,250,150,200,250,150,200,40,840,"5,131","1,539","13,341","10,005",
FC-09,Left One-Arm Sofa,1150,qty:2,,,15,,75,35,qty:10,16,1250,qty:2.4,100,100,700,,,450,,250,150,200,250,150,200,40,840,"5,131","1,539","13,341","10,005",
FC-12,Accent Pillow (Box),,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-12,Back Pillow (Box),,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,
FC-12,Chair,800,qty:1,,,10,,30,20,qty:5,10,700,qty:1.2,75,40,350,,,300,,200,100,150,200,100,100,40,590,"3,225",968,"8,385","6,289",
FC-12,Loveseat,1200,qty:2,,,12,,60,30,qty:8,14,1100,qty:2.4,100,100,700,,,300,,250,150,200,250,150,200,40,840,"4,856","1,457","12,626","9,469",
FC-12,Sofa,1500,qty:2,,,15,,75,35,qty:11,16,1350,qty:2.4,100,100,700,,,300,,250,150,200,250,150,200,40,840,"5,431","1,629","14,121","10,590",
FC-12,Right One-Arm Loveseat,1100,qty:2,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,568","1,370","11,877","8,908",
FC-12,Left One-Arm Loveseat,1100,qty:2,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,700,,,300,,250,125,200,250,150,150,40,790,"4,568","1,370","11,877","8,908",
FC-12,Right One-Arm Chaise,1050,qty:1,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,500,,,300,,250,125,200,250,150,150,40,790,"4,318","1,295","11,227","8,420",
FC-12,Left One-Arm Chaise,1050,qty:1,,,12,,50,25,qty:7,11,1050,qty:2.4,75,80,500,,,300,,250,125,200,250,150,150,40,790,"4,318","1,295","11,227","8,420",
FC-12,Right One-Arm Sofa,1150,qty:2,,,15,,75,35,qty:10,16,1150,qty:2.4,100,100,700,,,300,,250,150,200,250,150,200,40,840,"4,881","1,464","12,691","9,518",
FC-12,Left One-Arm Sofa,1150,qty:2,,,15,,75,35,qty:10,16,1150,qty:2.4,100,100,700,,,300,,250,150,200,250,150,200,40,840,"4,881","1,464","12,691","9,518",
FC-12,Ottoman,600,qty:1,,,8,,20,15,qty:3.5,8,550,qty:1.2,qty:0,qty:1,qty:0,,,300,,200,100,150,200,100,100,40,590,"2,391",717,"6,217","4,662",
FC-1633,Chair,800,qty:1,,,10,,30,20,qty:5,10,700,qty:1.2,qty:10,qty:1,qty:2.7,,,300,,200,100,150,200,100,100,40,590,"2,760",828,"7,176","5,382",
FC-1633,Loveseat,1200,qty:2,,,12,,60,30,qty:8,14,1100,qty:2.4,qty:2,qty:2,qty:5.4,,,300,,250,150,200,250,150,200,40,840,"3,956","1,187","10,286","7,714",
FC-1633,Sofa,1500,qty:2,,,15,,75,35,qty:11,16,1350,qty:3.6,qty:3,qty:3,qty:8.1,,,300,,250,150,200,250,150,200,40,840,"4,531","1,359","11,781","8,835",
FC-1633,Right One-Arm Loveseat,1100,qty:2,,,12,,50,25,qty:7,11,1050,qty:2.4,qty:3,qty:2,qty:5.4,,,300,,250,125,200,250,150,150,40,790,"3,713","1,114","9,654","7,240",
FC-1633,Left One-Arm Loveseat,1100,qty:2,,,12,,50,25,qty:7,11,1050,qty:2.4,qty:3,qty:2,qty:5.4,,,300,,250,125,200,250,150,150,40,790,"3,713","1,114","9,654","7,240",
FC-1633,Armless Chaise with Right Bumper,1050,qty:1,,,12,,50,25,qty:7,11,1050,qty:2.4,qty:1,qty:2,qty:2.7,,,300,,250,125,200,250,150,150,40,790,"3,663","1,099","9,524","7,143",
FC-1633,Armless Chaise with Left Bumper,1050,qty:1,,,12,,50,25,qty:7,11,1050,qty:2.4,qty:1,qty:2,qty:2.7,,,300,,250,125,200,250,150,150,40,790,"3,663","1,099","9,524","7,143",
FC-1633,Ottoman,600,qty:1,,,8,,20,15,qty:3.5,8,550,qty:1.2,qty:0,qty:1,qty:0,,,300,,200,100,150,200,100,100,40,590,"2,391",717,"6,217","4,662",
FC-1633,Armless Chair with Left Bumper,700,qty:1,,,10,,35,25,qty:4.5,10,900,qty:1.8,qty:1,qty:1,qty:0.7,,,300,,200,100,150,200,100,100,40,590,"2,870",861,"7,462","5,597",
FC-1633,Armless Chair with Right Bumper,700,qty:1,,,10,,35,25,qty:4.5,10,900,qty:1.8,qty:1,qty:1,qty:0.7,,,300,,200,100,150,200,100,100,40,590,"2,870",861,"7,462","5,597",
FC-1633,Armless Loveseat,1000,qty:2,,,12,,50,25,qty:6,11,1000,qty:2.4,qty:2,qty:2,qty:1.4,,,300,,250,125,200,250,150,150,40,790,"3,563","1,069","9,264","6,948",
FC-1633,Armless Loveseat with Right Bumper,1025,qty:2,,,12,,50,25,qty:6.5,11,1000,qty:3,qty:2,qty:2.25,qty:1.4,,,300,,250,125,200,250,150,150,40,790,"3,588","1,076","9,329","6,997",
FC-1633,Armless Loveseat with Right Bumper,1025,qty:2,,,12,,50,25,qty:6.5,11,1000,qty:3,qty:2,qty:2.25,qty:1.4,,,300,,250,125,200,250,150,150,40,790,"3,588","1,076","9,329","6,997",
FC-1633,Corner,700,qty:1,,,10,,30,20,qty:4,10,800,qty:2.4,qty:2,qty:1,qty:0.7,,,300,,200,100,150,200,100,100,40,590,"2,760",828,"7,176","5,382",
FC-1633,Corner with Right Bumper,1100,qty:2,,,14,,50,25,qty:7,11,1000,qty:3.25,qty:3,qty:2.25,qty:0.7,,,300,,250,125,200,250,150,150,40,790,"3,665","1,100","9,529","7,147",
